"","locationID","locationName","locationType","LongitudeMeasure","LatitudeMeasure"
"1844","UTR000266","WESTERN STATES FRICTION GROUP","NON-POTW",-111.90756,40.741656
"1845","UTR355513","WESTFIELD ROAD WATER & STREET IMPROVEMENTS","NON-POTW",-113.286068,37.253275
"1846","UTR259763","WESTINGHOUSE ELECTRIC COMPANY, LLC WESTERN ZIRCONI PLANT","NON-POTW",-112.22651,41.24999
"1847","UTR000054","WESTROC INC","NON-POTW",-111.58425,40.170656
"1848","UTR000776","WESTROC INC","NON-POTW",-111.78352,40.34398
"1849","UTR000128","WESTROC INC.","NON-POTW",-111.603419,40.152317
"1850","UTR000641","WHEELER MACHINERY CO.","NON-POTW",-110.95534,39.34068
"1851","UTR000145","WHITAKER CONSTRUCTION COMPANY","NON-POTW",-112.016109,41.518655
"1852","COG587102","WHITE MESA WASTEWATER LAGOON","POTW",-109.460806,37.631306
"1853","UTG589405","WHITEROCKS SEWAGE LAGOONS","POTW",-109.936067,40.463623
"1854","UTR391481","WILD HORSE RANCH","NON-POTW",-112.301755,40.601868
"1855","UTR375671","WILD HORSE RANCH","NON-POTW",-112.301755,40.601868
"1856","UTR371531","WILD HORSE RANCH PHASE 1","NON-POTW",-112.484702,40.602377
"1857","UTR373103","WILD HORSE RANCH PHASE 2","NON-POTW",-112.308611,40.645278
"1858","UTR273315","WILD WEST EQUIPMENT & HAULING LLC","NON-POTW",-110.85958,39.67096
"1859","UTR373339","WILLARD CREEK DEBRIS BASIN PROJECT","NON-POTW",-112.033914,41.411367
"1860","UTR000369","WILLIAMS INTERNATIONAL","NON-POTW",-112.00963,41.20148
"1861","UTR272709","WILLIAMSEN-GOODWIN TRUCK BODY COMPANY, LLC","NON-POTW",-111.94604,40.75123
"1862","UTR380567","WILLOW PARK RIVER PLAT E","NON-POTW",-111.89308,40.38735
"1863","UTR374445","WINDY POPLARS 2 SUBDIVISION","NON-POTW",-112.100719,41.65106
"1864","UTR000718","WL PLASTICS","NON-POTW",-113.14209,37.686476
"1865","UTR371781","WOLF DEN FIRE RECLAMATION PROJECT","FEDERAL",-109.52286,38.553929
"1866","UTR371705","WOODFIELD FARMS PHASE 1","NON-POTW",-111.963708,41.288976
"1867","UTR090071","WOODLAND HILLS CITY","NON-POTW",-111.647669,40.013351
"1868","UTR090004","WOODS CROSS CITY CORP","NON-POTW",-111.903926,41.019963
"1869","UTG640046","WOODS CROSS CITY DRINKING WATER TREATMENT FACILITY","NON-POTW",-111.91425,40.86694
"1870","UTR000946","WOODS CROSS CITY PUBLIC WORKS FACILITY","NON-POTW",-111.93003,40.874785
"1871","UTR380251","WOODS CROSS PUBLIC WORKS FACILITY","NON-POTW",-111.91446,40.86606
"1872","UTR385661","WRL PHASE 1E2E EXPANSION","NON-POTW",-112.301755,40.601868
"1873","UTR363111","WYNDHAM AT PARK CITY","NON-POTW",-111.55051,40.68982
"1874","UTR000084","YELLOW JACKET- INACTIVE","NON-POTW",-111.666802,38.733305
"1875","UTG589402","YELLOWSTONE WASTEWATER TREATMENT FACILITY","POTW",-109.891002,40.329259
"1876","UTR375795","YOSEMITE PARK","NON-POTW",-112.019855,40.636438
"1877","UTR000851","YOUNG ELECTRIC SIGN COMPANY, LLC","NON-POTW",-111.992536,40.735092
"1878","UTR000802","YRC FREIGHT, INC","NON-POTW",-111.961604,40.718836
"1879","UTR260411","YUCON CORP","NON-POTW",-111.993981,41.17869
"1880","UTR374011","ZELLERBACH MULTIFAMILY HOUSING","NON-POTW",-111.88257,40.7218
"1881","UTG170061","ZION NATIONAL PARK","FEDERAL",-112.987618,37.20007
