"locationID","locationName","locationType","LongitudeMeasure","LatitudeMeasure","AU_NAME","ASSESS_ID","AU_DESCRIP","AU_Type","priority"
"UTG071276","PENDRY HOTEL","NON-POTW",-111.55553,40.683579,"Murnin Creek","UT16020102-026_02","East Canyon Creek and tributaries from East Canyon Reservoir to headwaters, Murnin Creek portion","River/Stream","N"
"UTR394286","PENDRY HOTEL","NON-POTW",-111.58926,40.72961,"East Canyon Creek-2","UT16020102-026_01","East Canyon Creek and tributaries from East Canyon Reservoir to headwaters, except Murnin Creek and Toll Canyon","River/Stream","N"
"UTRH01295","PENNELL RESIDENCE","NON-POTW",-111.4476,40.7651,"Silver Creek-2","UT16020101-020_02","Silver Creek and tributaries, from confluence with Tollgate Creek to headwaters","River/Stream","N"
"UTRH91113","PENNYLANE TOWN HOMES","NON-POTW",-111.78677,40.37264,NA,NA,NA,NA,"N"
"UTR000217","PENNZOIL PRODUCTS COMPANY","NON-POTW",-110.12562,40.388509,"Dry Gulch Creek","UT14060003-009_00","Dry Gulch Creek and tributaries from Duchesne River confluence to headwaters, within Utah jurisdiction, excluding tribal jurisdictions","River/Stream","N"
"UTRC02113","PEOA SOUTH BENCH-LATERALS PROJECT","NON-POTW",-111.3098,40.7165,NA,NA,NA,NA,"N"
"UTR000793","PEPPERIDGE FARM INC.","NON-POTW",-111.814946,41.926595,"Cherry Creek - Bear","UT16010202-007_00","Cherry Creek and tributaries from confluence with Cub River to headwaters","River/Stream","N"
"UTR395739","PEPPERWOOD","NON-POTW",-111.81083,40.5497,NA,NA,NA,NA,"N"
"UTRH02593","PEPPERWOOD HOA","NON-POTW",-111.8184,40.5501,NA,NA,NA,NA,"N"
"UTRH95245","PEPPERWOOD LOT 1057","NON-POTW",-111.80768,40.54627,NA,NA,NA,NA,"N"
"UTR001059","PEPSI BEVERAGES COMPANY","NON-POTW",-111.97067,40.72854,NA,NA,NA,NA,"N"
"UTRH02120","PER116","NON-POTW",-111.5025,40.6506,"Silver Creek-2","UT16020101-020_02","Silver Creek and tributaries, from confluence with Tollgate Creek to headwaters","River/Stream","N"
"UTR385203","PERELLE MEADOWS","NON-POTW",-111.88418,40.36818,NA,NA,NA,NA,"N"
"UTR391071","PERELLE MEADOWS","NON-POTW",-111.88418,40.36818,NA,NA,NA,NA,"N"
"UTR399213","PERELLE MEADOWS PH 1,2,3 WITH OFFSITES","NON-POTW",-111.88418,40.36818,NA,NA,NA,NA,"N"
"UTG071151","PERFORMANCE COLD STORAGE","NON-POTW",-111.96955,40.73608,NA,NA,NA,NA,"N"
"UTRC02908","PERFORMANCE HONDA PAINT BOOTH","NON-POTW",-111.87145,40.87025,NA,NA,NA,NA,"N"
"UTR380067","PERGRINE POINTE PHASE 4A, 4B, AND 4C","NON-POTW",-113.3527,37.1872,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRH80265","PERKINS HOME","NON-POTW",-111.692552,40.340329,NA,NA,NA,NA,"N"
"UTRH01501","PERKINS RESIDENCE","NON-POTW",-111.8367,40.5818,NA,NA,NA,NA,"N"
"UTG070879","PERMENANT FLOWMETER INSTALLATION PROJECT","NON-POTW",-111.88574,40.75848,NA,NA,NA,NA,"N"
"UTRH81147","PERRERO RESIDENCE","NON-POTW",-111.62184,40.095909,NA,NA,NA,NA,"N"
"UT0025721","PERRY / WILLARD REGIONAL WASTEWATER TREATMENT PLANT","POTW",-112.061944,41.426667,NA,NA,NA,NA,"Y"
"UTL025721","PERRY / WILLARD REGIONAL WASTEWATER TREATMENT PLANT","NON-POTW",-112.061944,41.426667,NA,NA,NA,NA,"N"
"UTR090067","PERRY CITY CORPORATION","NON-POTW",-112.026667,41.464722,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTRC01955","PERRY HOME","NON-POTW",-111.9376,40.4886,NA,NA,NA,NA,"N"
"UTG071136","PERRY MAVERIK","NON-POTW",-112.056585,41.485463,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTRH97615","PERRY NORTHERN UTAH","NON-POTW",-112.02813,41.46917,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTRH01067","PERRY RESIDENCE","NON-POTW",-112.1528,41.2515,"Unknown","UT16020102-057_00","Unknown","River/Stream","N"
"UTRH89769","PERRY RESIDENCE","NON-POTW",-111.85602,41.3423,"North Fork Ogden River","UT16020102-006_00","North Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRC00796","PERRY- 2020 WATERLINE PROJECT 900 WEST","NON-POTW",-112.0371,41.4631,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTR391869","PETEETNEET COVE","NON-POTW",-111.72535,40.05005,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTR397395","PETERBILT OGDEN","NON-POTW",-112.0282,41.27151,"Four Mile Creek","UT16020102-003_00","Fourmile Creek and tributaries from confluence with Weber River to headwaters","River/Stream","N"
"UTRC00430","PETERBILT SPRINGVILLE","NON-POTW",-111.6496,40.1769,"Dry Creek-1","UT16020202-035_00","Dry Creek and tributaries from Utah Lake (Provo Bay) to Interstate 15","River/Stream","N"
"UTR398279","PETERSEN HOME","NON-POTW",-112.07937,41.16425,NA,NA,NA,NA,"N"
"UTR268935","PETERSEN INC.","NON-POTW",-112.02797,41.28534,"Four Mile Creek","UT16020102-003_00","Fourmile Creek and tributaries from confluence with Weber River to headwaters","River/Stream","N"
"UTR000679","PETERSEN PRECISION MACHINE","NON-POTW",-111.98447,41.24434,NA,NA,NA,NA,"N"
"UTR379779","PETERSEN RESIDENCE","NON-POTW",-111.29043,40.720461,NA,NA,NA,NA,"N"
"UTRH84003","PETERSEN RESIDENCE","NON-POTW",-111.81233,40.44976,NA,NA,NA,NA,"N"
"UTRC01310","PETERSON - HH","NON-POTW",-111.7708,40.4716,NA,NA,NA,NA,"N"
"UTRC01488","PETERSON ACQUISITION AND GSA LEASE","NON-POTW",-112.0377,40.7793,NA,NA,NA,NA,"N"
"UTR396197","PETERSON COMMONS PHASE 2","NON-POTW",-112.005371,40.603939,NA,NA,NA,NA,"N"
"UTRC02888","PETERSON INDUSTRIAL DEPOT","NON-POTW",-112.301755,40.601868,"Middle Canyon","UT16020304-007_00","Middle Canyon Creek and tributaries, Tooele County","River/Stream","N"
"UTRC00667","PETERSON LANE SUBDIVISION","NON-POTW",-111.949,40.4879,NA,NA,NA,NA,"N"
"UTRC01215","PETERSON RESIDENCE","NON-POTW",-111.6342,40.2877,NA,NA,NA,NA,"N"
"UTR375621","PETERSON RESIDENCE","NON-POTW",-111.714376,40.284239,NA,NA,NA,NA,"N"
"UTRH98411","PETERSON RESIDENCE","NON-POTW",-111.9983,40.3376,NA,NA,NA,NA,"N"
"UTR376977","PETERSON RESIDENCE","NON-POTW",-111.56371,40.66154,"Kimball Creek","UT16020102-027_00","Kimball Creek and tributaries from East Canyon Creek confluence to headwaters, including McLeod Creek","River/Stream","N"
"UTRH03014","PETERSON RESIDENCE - LOT 12","NON-POTW",-113.692766,37.170741,NA,NA,NA,NA,"N"
"UTRH90325","PETERSON RESIDENT","NON-POTW",-112.145,41.16148,NA,NA,NA,NA,"N"
"UTRH80943","PETTEY RESIDENCE","NON-POTW",-111.84174,40.55212,NA,NA,NA,NA,"N"
"UTR375193","PETTINGILL ESTATES","NON-POTW",-111.97138,41.026507,NA,NA,NA,NA,"N"
"UTRH96061","PETTIT BOSTROM 511 N 400 E","NON-POTW",-111.80723,41.71661,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH01302","PEW RESIDENCE","NON-POTW",-111.7373,40.3883,NA,NA,NA,NA,"N"
"UTRH01192","PEYTON'S CROSSING LOT 9","NON-POTW",-111.68956,40.26146,"Provo River-1","UT16020203-001_00","Provo River from Utah Lake to Murdock Diversion","River/Stream","N"
"UTRH95221","PG 2019 SEWER IMPROVEMENTS","NON-POTW",-111.72037,40.34206,NA,NA,NA,NA,"N"
"UTRC02679","PG CEMETERY EXPANSION PROJECT","NON-POTW",-111.7446,40.3711,NA,NA,NA,NA,"N"
"UTRH93417","PG LOT 3","NON-POTW",-111.730595,40.376194,NA,NA,NA,NA,"N"
"UTR376071","PG MAIN 1","NON-POTW",-111.740733,40.363276,NA,NA,NA,NA,"N"
"UTRH00477","PH22","NON-POTW",-111.8021,41.7168,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH02928","PH25","NON-POTW",-111.8063,41.6904,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTRH01587","PH26","NON-POTW",-111.8019,41.7165,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH01415","PH28","NON-POTW",-111.8019,41.7165,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH98233","PH3-11","NON-POTW",-111.80323,41.70787,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH00089","PH3-11","NON-POTW",-111.80686,41.68747,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTRH00702","PH3-18","NON-POTW",-111.8022,41.7179,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH02683","PH8","NON-POTW",-111.8038,41.7192,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRC02386","PHASE 1 IRONHORSE","NON-POTW",-113.093,37.6628,NA,NA,NA,NA,"N"
"UTRC00492","PHEASANT COVE PHASE 3","NON-POTW",-112.0971,41.1974,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTG070900","PHEASANT HOLLOW","NON-POTW",-111.88641,40.96884,NA,NA,NA,NA,"N"
"UTR384295","PHEASANT HOLLOW PHASE 2","NON-POTW",-112.04716,41.4503,NA,NA,NA,NA,"N"
"UTR390611","PHEASANT HOLLOW PHASE 3","NON-POTW",-112.05003,41.450866,NA,NA,NA,NA,"N"
"UTRH01911","PHEASANT LANDING","NON-POTW",-111.9761,41.3134,NA,NA,NA,NA,"N"
"UTRH01910","PHEASANT LANDING","NON-POTW",-111.9761,41.3134,NA,NA,NA,NA,"N"
"UTRH01892","PHEASANT LANDING","NON-POTW",-111.9761,41.3134,NA,NA,NA,NA,"N"
"UTRC01008","PHEASANT LANDING SUBDIVISION","NON-POTW",-111.9758,41.3154,NA,NA,NA,NA,"N"
"UTRH02673","PHEASANT RUN LOT 19","NON-POTW",-111.6881,41.0355,"East Canyon Creek-1","UT16020102-024_00","East Canyon Creek from confluence with Weber River to East Canyon Dam","River/Stream","N"
"UTR387835","PHIL LEWIS HOME","NON-POTW",-111.87825,40.97883,NA,NA,NA,NA,"N"
"UTRC01943","PHIL'S FARM","NON-POTW",-112.0015,40.68,NA,NA,NA,NA,"N"
"UTRH88081","PHILLIPS","NON-POTW",-111.48761,40.68228,"Silver Creek-2","UT16020101-020_02","Silver Creek and tributaries, from confluence with Tollgate Creek to headwaters","River/Stream","N"
"UTRH00863","PHILLIPS HOME","NON-POTW",-111.8092,40.4279,NA,NA,NA,NA,"N"
"UTRH02787","PICHARDO RESIDENCE","NON-POTW",-111.6958,40.2577,NA,NA,NA,NA,"N"
"UTRH94811","PICKETT RESIDENCE","NON-POTW",-111.80723,41.71661,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH02768","PICKETT RESIDENCE LOT 2 HIGHGATE ESTATES","NON-POTW",-111.9024,40.8947,NA,NA,NA,NA,"N"
"UTR391977","PIERCE SUBDIVISION","NON-POTW",-111.6209,40.10801,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTG070989","PIERPONT APARTMENTS","NON-POTW",-111.900107,40.76384,NA,NA,NA,NA,"N"
"UTR394751","PIKUS CONCRETE OFFICE","NON-POTW",-112.04527,40.5775,"Bingham Creek","UT16020204-023_00","Bingham Creek and tributaries from confluence with Jordan River to headwaters","River/Stream","N"
"UTR285755","PILKINGTON METAL FINISHING LLC","NON-POTW",-112.02703,40.74395,NA,NA,NA,NA,"N"
"UTR397829","PILLING RESIDENCE","NON-POTW",-111.69811,40.24336,"Provo River-1","UT16020203-001_00","Provo River from Utah Lake to Murdock Diversion","River/Stream","N"
"UTRH02639","PILOT PEAK DUPLEX","NON-POTW",-111.6488,40.1111,NA,NA,NA,NA,"N"
"UTRH01179","PINCOCK","NON-POTW",-111.5886,40.1297,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRC00915","PINE MEADOWS RETIREMENT COMMUNITY","NON-POTW",-111.8151,41.8084,"Hopkins Slough","UT16010202-003_00","Hopkins Slough from confluence with Bear River to headwaters","Slough","N"
"UTRC00165","PINE RIDGE APARTMENTS - PAYSON, UT","NON-POTW",-111.74116,40.0486,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTR271707","PINE RIDGE ROCK PRODUCTS","NON-POTW",-111.83316,41.30486,"North Fork Ogden River","UT16020102-006_00","North Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTR397365","PINNACLE","NON-POTW",-111.4509,40.7597,"Silver Creek-2","UT16020101-020_02","Silver Creek and tributaries, from confluence with Tollgate Creek to headwaters","River/Stream","N"
"UTRC01627","PINNACLE CHIROPRACTIC","NON-POTW",-111.8447,40.3883,NA,NA,NA,NA,"N"
"UTR397427","PINNACLE SUBDIVISION","NON-POTW",-111.4509,40.7597,"Silver Creek-2","UT16020101-020_02","Silver Creek and tributaries, from confluence with Tollgate Creek to headwaters","River/Stream","N"
"UTRC01727","PIOCHE VILLAGE","NON-POTW",-111.4513,40.634,NA,NA,NA,NA,"N"
"UTR379929","PIONEER ADDITION PHASE 7C","NON-POTW",-111.99672,40.314331,NA,NA,NA,NA,"N"
"UTRH95573","PIONEER CABIN","NON-POTW",-111.76048,41.36753,"North Fork Ogden River","UT16020102-006_00","North Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRH84607","PIONEER CROSSING","NON-POTW",-113.66944,37.14238,NA,NA,NA,NA,"N"
"UTR379809","PIONEER CROSSING","NON-POTW",-113.667884,37.142927,NA,NA,NA,NA,"N"
"UTRH88349","PIONEER CROSSING","NON-POTW",-113.66821,37.14279,NA,NA,NA,NA,"N"
"UTRH87957","PIONEER CROSSING","NON-POTW",-113.66661,37.1424,NA,NA,NA,NA,"N"
"UTR379693","PIONEER CROSSING","NON-POTW",-113.66836,37.14292,NA,NA,NA,NA,"N"
"UTRH79399","PIONEER CROSSING","NON-POTW",-113.66661,37.1424,NA,NA,NA,NA,"N"
"UTRH81133","PIONEER CROSSING","NON-POTW",-113.66838,37.14186,NA,NA,NA,NA,"N"
"UTRH79105","PIONEER CROSSING","NON-POTW",-113.66661,37.1424,NA,NA,NA,NA,"N"
"UTRL00126","PIONEER CROSSING/I-15 OFF-RAMP","NON-POTW",-111.81609,40.376503,NA,NA,NA,NA,"N"
"UTRC02734","PIONEER HEIGHTS","NON-POTW",-111.8731,40.4006,NA,NA,NA,NA,"N"
"UTR390061","PIONEER OFFICE","NON-POTW",-111.8763,40.5254,NA,NA,NA,NA,"N"
"UTRL00234","PIONEER RD AT THE VIRGIN RIVER","NON-POTW",-113.5857,37.0676,"Virgin River-1","UT15010010-001_00","Virgin River from state line to Santa Clara River confluence","River/Stream","N"
"UTR399051","PIONEER ROAD REALIGNMENT","NON-POTW",-112.08022,41.2851,"Four Mile Creek","UT16020102-003_00","Fourmile Creek and tributaries from confluence with Weber River to headwaters","River/Stream","N"
"UTR389417","PIONEER ROAD REALIGNMENT PHASE 1","NON-POTW",-112.08022,41.2851,"Four Mile Creek","UT16020102-003_00","Fourmile Creek and tributaries from confluence with Weber River to headwaters","River/Stream","N"
"UTR395297","PIPE FAB","NON-POTW",-111.91028,40.865,NA,NA,NA,NA,"N"
"UTRC00952","PIPE WEIGHTS PROJECT","NON-POTW",-113.5164,37.0384,"Fort Pearce Wash","UT15010009-001_00","Fort Pearce Wash and tributaries within Utah, from Virgin River confluence to headwaters, exlcuding Short Creek","River/Stream","N"
"UTR375537","PIPER GLEN","NON-POTW",-112.04541,41.06673,NA,NA,NA,NA,"N"
"UTR398725","PIPER RESIDENCE","NON-POTW",-111.777461,41.777565,"Hopkins Slough","UT16010202-003_00","Hopkins Slough from confluence with Bear River to headwaters","Slough","N"
"UTR283217","PISGAH STONE PRODUCTS, LLC","NON-POTW",-111.955221,41.553622,"Little Bear-3","UT16010203-007_00","Little Bear River west side tributaries from Cutler Reservoir To Hyrum Reservoir","River/Stream","N"
"UTR001028","PIT 34","NON-POTW",-112.358001,40.474694,NA,NA,NA,NA,"N"
"UTR000652","PIT 5","NON-POTW",-112.038142,40.609451,NA,NA,NA,NA,"N"
"UTR380103","PITCHER STORAGE","NON-POTW",-111.915052,41.139623,"Weber Lower Tributaries-1-2","UT16020102-017_02","Weber River north side tributaries from Ogden River confluence to Cottonwood Creek confluence, excluding defined tributaries","River/Stream","N"
"UT0020222","PITMAN FAMILY FARMS, INC","NON-POTW",-111.591179,39.517968,"San Pitch-4","UT16030004-011_00","Silver Creek and tributaries from confluence with San Pitch to headwaters","River/Stream","Y"
"UTP000059","PITMAN FARMS","NON-POTW",-111.58939,39.520279,"San Pitch-4","UT16030004-011_00","Silver Creek and tributaries from confluence with San Pitch to headwaters","River/Stream","N"
"UTG170070","PIUTE COUNTY UTAH","NON-POTW",-112.220667,38.244838,"Piute","UT16030001-013_00","Piute Reservoir tributaries below USFS boundary and excluding Sevier River inlet","River/Stream","N"
"UTR090045","PLAIN CITY CORPORATION","NON-POTW",-112.07972,41.29787,NA,NA,NA,NA,"N"
"UT0021326","PLAIN CITY SEWER DEPARTMENT","POTW",-112.07972,41.29787,NA,NA,NA,NA,"Y"
"UTR377363","PLANT ADDITIONS LANSCAPING","NON-POTW",-111.86086,41.64415,"Spring Creek-Hyrum","UT16010203-008_00","Spring Creek and tributaries from confluence with Little Bear River to headwaters","River/Stream","N"
"UTR371211","PLANT EXPANSION PROJECT","NON-POTW",-112.172222,41.598056,NA,NA,NA,NA,"N"
"UTRC00584","PLANT EXPANSION PROJECT","NON-POTW",-112.172222,41.598056,NA,NA,NA,NA,"N"
"UTRH03136","PLATER RESIDENCE","NON-POTW",-111.675378,40.297205,NA,NA,NA,NA,"N"
"UTRL00243","PLEASANT GROVE 3 HOME DEMOLITION","NON-POTW",-111.7392,40.3591,NA,NA,NA,NA,"N"
"UTR284205","PLEASANT GROVE BATCH PLANT","NON-POTW",-111.804038,40.39194,"Spring Creek-Lehi","UT16020201-009_00","Spring Creek and tributaries from Utah Lake near Lehi to headwaters","River/Stream","N"
"UTRL00202","PLEASANT GROVE BLVD. & VALLEY GROVE WAY","NON-POTW",-111.76608,40.352055,NA,NA,NA,NA,"N"
"UTRC00044","PLEASANT GROVE BRANCH MOUNTAIN AMERICAN CREDIT UNION","NON-POTW",-111.7642,40.3537,NA,NA,NA,NA,"N"
"UTR090042","PLEASANT GROVE CITY","NON-POTW",-111.738762,40.363952,NA,NA,NA,NA,"N"
"UTR380083","PLEASANT GROVE MAINTENANCE BUILDING","NON-POTW",-111.74536,40.375551,NA,NA,NA,NA,"N"
"UTR000924","PLEASANT GROVE PUBLIC WORKS","NON-POTW",-111.74539,40.35518,"Lindon Hollow","UT16020201-011_00","Lindon Hollow and tributaries from Utah Lake to Interstate 15","River/Stream","N"
"UTR378415","PLEASANT HEIGHTS","NON-POTW",-111.71942,40.36117,NA,NA,NA,NA,"N"
"UTR380193","PLEASANT HEIGHTS","NON-POTW",-111.75512,40.359719,"Lindon Hollow","UT16020201-011_00","Lindon Hollow and tributaries from Utah Lake to Interstate 15","River/Stream","N"
"UTR090048","PLEASANT VIEW CITY CORPORATION","NON-POTW",-111.989605,41.319837,NA,NA,NA,NA,"N"
"UTR000920","PLEASANT VIEW CITY PUBLIC WORKS FACILITY","NON-POTW",-111.989333,41.319256,NA,NA,NA,NA,"N"
"UTR374761","PLEASANT VIEW DR WALKING PATH","NON-POTW",-112.07827,41.248833,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTR385645","PLEASANT VIEW ELEMENTARY","NON-POTW",-112.00152,41.31652,NA,NA,NA,NA,"N"
"UTR377845","PLEASANT VIEW HOLDINGS III, LLC","NON-POTW",-112.008806,41.310704,NA,NA,NA,NA,"N"
"UTRC02233","PLEASANT VIEW LANDING","NON-POTW",-112.0045,41.3182,NA,NA,NA,NA,"N"
"UTR383399","PLEASANT VIEW- BOHME SPORTS COMPLEX IRRIGATION AND FIELD SURFACE","NON-POTW",-112.01933,41.32277,NA,NA,NA,NA,"N"
"UTRH02251","PLUM CREEK ESTATES LOT #8 / ALTA - MAPLETON","NON-POTW",-111.5806,40.1392,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
