"UID","OrganizationIdentifier","OrganizationFormalName","ProviderName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","IR_FLAG","IR_COMMENT","IR_MLID","MLID_Count","Lat_Count","Long_Count","sites100m_count","LatitudeMeasure","LongitudeMeasure","IR_Lat","IR_Long","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ValidationType"
1762,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954080","DEER CK AT BURR TRAIL XING E OF BOULDER","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954080",1,1,1,0,37.85387701,-111.3551723,37.85387701,-111.3551723,14070005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1763,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954210","CALF CK AB CNFL / ESCALANTE R","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,37.77625427,-111.4187769,NA,NA,14070005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1764,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954240","ESCALANTE R AB CNFL / CALF CK","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,37.77554123,-111.4190567,NA,NA,14070005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1765,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954260","CALF CK AB CAMPGROUND","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,37.7963803,-111.4137791,NA,NA,14070005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1766,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954330","FREMONT R AT OLD U24 XING","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954330",1,1,1,0,38.39136954,-110.6976483,38.39136954,-110.6976483,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1767,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954360","FREMONT R AT HICKMAN BRIDGE TRAILHEAD","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,2,38.28859342,-111.2351685,NA,NA,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1768,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954380","FREMONT R NEAR BICKNELL","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,38.30692715,-111.5179547,NA,NA,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1769,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954390","FREMONT RIVER AT SR-12 CROSSING AB CONFL W/ FISH CREEK","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954390",1,1,1,0,38.26997818,-111.3754574,38.26997818,-111.3754574,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1770,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954550","FREMONT R AB MILL MEADOW RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954550",1,1,1,0,38.52025101,-111.5710203,38.52025101,-111.5710203,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1771,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954625","North Ck. Approx. 4.7 mi. AB CNFL Escalante R.","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954625",1,1,1,0,37.81611705,-111.7327359,37.81611705,-111.7327359,14070005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1772,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954635","ESCALANTE R AT HEAD BL CNFL/ BIRCH CK AND NORTH CK","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,37.765242,-111.6826186,NA,NA,14070005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1773,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954770","SULPHUR CREEK AB CONFL W/ FREMONT RIVER IN PICNIC AREA","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954770",1,1,1,0,38.2871978,-111.2476734,38.2871978,-111.2476734,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1774,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954775","SULPHUR CK BL ROAD TO GOOSENECKS OVERLOOK IN CRNP","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954775",1,1,1,0,38.29775919,-111.298509,38.29775919,-111.298509,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1775,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954780","Pleasant Ck at Pleasant Ck Road xing at South Draw","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954780",1,1,1,0,38.180101,-111.18087,38.180101,-111.18087,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1776,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954795","Oak Creek above Oak Creek Dam","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954795",1,1,1,0,38.08440225,-111.1404159,38.08440225,-111.1404159,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1777,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954800","FREMONT R BL JP EGAN FISH HATCHERY Replicate of 4954380","River/Stream","Replicate of 4954380","REJECT","QAQC-Replicate","REJECT",NA,NA,NA,NA,38.30694841,-111.5172229,NA,NA,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1778,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954812","Halls Ck Bl Narrows","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954812",1,1,1,0,37.61498814,-110.8923679,37.61498814,-110.8923679,14070001,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1779,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954840","OAK CK AT NOTOM RD XING","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954840",1,1,1,0,38.10026586,-111.0679421,38.10026586,-111.0679421,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1780,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954850","FISH LAKE IN WIDGEON BAY 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954850",1,1,1,0,38.57802757,-111.6835148,38.57802757,-111.6835148,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1781,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954851","Fish Lake II A Widgeon Bay","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954851",1,1,1,0,38.57576842,-111.6861108,38.57576842,-111.6861108,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1782,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954853","Fish Lake II B Pelican Point","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954853",1,1,1,0,38.56729746,-111.6860762,38.56729746,-111.6860762,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1783,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954855","Fish Lake 111-A Mackinaw Campground","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954855",1,1,1,0,38.55695071,-111.7148769,38.55695071,-111.7148769,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1784,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954856","Fish Lake VI A Near Middle","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954856",1,1,1,0,38.55807073,-111.6919566,38.55807073,-111.6919566,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1785,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954857","Fish Lake VI-B 100 Yds from Site A","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954857",1,1,1,0,38.55413964,-111.6938011,38.55413964,-111.6938011,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1786,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954860","FISH LAKE LOWER STATION(DEEPEST)  02","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954860",1,1,1,0,38.55442098,-111.7085168,38.55442098,-111.7085168,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1787,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954862","Fish Lake III-B Fish Lk Lodge","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954862",1,1,1,0,38.54830666,-111.7210226,38.54830666,-111.7210226,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1788,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954864","Fish Lake V-A east of Fish Lk Lodge","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954864",1,1,1,0,38.54608665,-111.7082399,38.54608665,-111.7082399,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1789,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954866","Fish Lake V-B east of Mackinaw Campground","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954866",1,1,1,0,38.54386524,-111.7104672,38.54386524,-111.7104672,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1790,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954868","Fish Lake IV A Aspen Heart Rec. Res.","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954868",1,1,1,0,38.54446343,-111.7304167,38.54446343,-111.7304167,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1791,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954870","FISH LAKE UPPER STATION 03","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954870",1,1,1,0,38.53664098,-111.7246351,38.53664098,-111.7246351,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1792,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954920","LAKE CK BL FISH LAKE 1.4MI S FRYING PAN CAMPGROUND","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954920",1,1,1,0,38.59330754,-111.6749097,38.59330754,-111.6749097,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1793,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954930","BOWERY CK AB FISH LAKE","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954930",1,1,1,0,38.55913872,-111.7107438,38.55913872,-111.7107438,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1794,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954940","ANDERSON CK AB FISH LAKE","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954940",1,1,1,0,38.54692055,-111.7265744,38.54692055,-111.7265744,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1795,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954950","DOCTOR CK AB FISH LAKE","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954950",1,1,1,0,38.53591819,-111.7379144,38.53591819,-111.7379144,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1796,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954960","TWIN CK AB FISH LAKE","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954960",1,1,1,0,38.54914567,-111.7237967,38.54914567,-111.7237967,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1797,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4954970","PELICAN CREEK ABOVE FISH LAKE","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4954970",1,1,1,0,38.56247626,-111.6982428,38.56247626,-111.6982428,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1798,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955000","MUDDY CK AT OLD U24 XING","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955000",1,1,1,1,38.4022,-110.7004,38.4022,-110.7004,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"MANUAL"
1799,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955300","MUDDY CK AT I70 XING","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,38.81264394,-111.2010028,NA,NA,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1800,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955302","Ranger Creek ab confl  Wilderness Creek Replicate of 4955300","River/Stream","Replicate of 4955300","REJECT","QAQC-Replicate","REJECT",NA,NA,NA,NA,38.81264394,-111.2010028,NA,NA,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1801,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955305","Muddy Ck at Hidden Splendor Mine","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955305",1,1,1,0,38.56506465,-110.9574377,38.56506465,-110.9574377,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1802,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955310","Spring Ck @ U24 xing E of Loa","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955310",1,1,1,0,38.39706392,-111.6376038,38.39706392,-111.6376038,14070003,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1803,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955315","Muddy Ck. at Red Canyon","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955315",1,1,1,0,38.67791092,-110.9991952,38.67791092,-110.9991952,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1804,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955325","Muddy Creek at Lone Tree","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955325",1,1,1,0,38.76466072,-111.127708,38.76466072,-111.127708,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1805,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955423","QUITCHUPAH CK @ U10 XING","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955423",1,1,1,0,38.87616653,-111.291195,38.87616653,-111.291195,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1806,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955425","N FK Quitchupah Ck ab Cnlf/ Quitchupah Ck","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,38.89911011,-111.3558681,NA,NA,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1807,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955426","Quitchupah Creek above confl North Fk Quitchupah Creek","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,38.89857732,-111.3562345,NA,NA,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1808,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955450","IVIE CK AT U10 XING","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955450",1,1,1,0,38.78891716,-111.3497582,38.78891716,-111.3497582,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1809,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955460","Salaratus Ck at U10 Xing","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955460",1,1,1,0,38.81252977,-111.3336217,38.81252977,-111.3336217,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1810,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955464","Saleratus Creek @ the old cabin","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955464",1,1,1,0,38.81772082,-111.3578586,38.81772082,-111.3578586,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1811,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955530","Ivie Creek above the USFS Boundary near exit of I-70","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955530",1,1,1,0,38.75877535,-111.4227188,38.75877535,-111.4227188,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,41,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1812,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955570","Muddy Ck @ U10 Xing","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955570",1,1,1,0,38.9541987,-111.205199,38.9541987,-111.205199,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1813,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955572","MUDDY CK AB U10 XING (UT09ST-233)","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955572",1,1,1,0,38.95777922,-111.208591,38.95777922,-111.208591,14070002,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1815,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955790","INDIAN CREEK 1/2 MILE SOUTH OF NEWSPAPER ROCK","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955790",1,1,1,0,37.98304902,-109.5167833,37.98304902,-109.5167833,14030005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1819,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955950","KANE SPRINGS CK AT MOUTH","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955950",1,1,1,0,38.53220377,-109.6012321,38.53220377,-109.6012321,14030005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
1820,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-4955996","Trough Springs Canyon tributary near Hatch Pt Rd at 5200 ft elevation","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-4955996",1,1,1,0,38.41292777,-109.5928722,38.41292777,-109.5928722,14030005,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
